agent,n,seed,value_err_rmse,policy_err_l1,premium_vs_twap,premium_ci_low,premium_ci_high,clearance_prob,wall_clock_sec,kappa_hat
A_tabular,31623,14,0.4500981798310303,0.012416922443223665,0.3604366532883878,-1.1980896089230766,1.8997861524436301,1.0,0.07442092895507812,nan
A_tabular,31623,15,0.4500927261665485,0.01243784043566082,0.14401730281151687,-1.3344458926100187,1.6131684412230307,1.0,0.07558894157409668,nan
A_tabular,31623,16,0.4500949704394606,0.012398413254198888,0.8389651108849157,-0.6629148882364568,2.2778648439973295,1.0,0.07978606224060059,nan
A_tabular,31623,17,0.45009476900312867,0.012407147857446846,0.7829705952958211,-0.7279243827074862,2.3524242353609472,1.0,0.0786440372467041,nan
A_tabular,31623,18,0.45009598043973814,0.012398785344290559,-0.05391042989100606,-1.5420055666972847,1.4961995643371098,1.0,0.07497715950012207,nan
A_tabular,31623,19,0.45009385841981564,0.012400686601798976,0.8425567114027844,-0.6458580307465371,2.3378562498355095,1.0,0.07521390914916992,nan
A_tabular,100000,0,0.4500352819797838,0.012385054244053567,1.7140666813708212,0.10412356510397724,3.3497100416353254,1.0,0.28395795822143555,nan
A_tabular,100000,1,0.4500340979313676,0.012393141718269704,1.2647982605821952,-0.42971448386121436,2.9596728716343366,1.0,0.2775261402130127,nan
A_tabular,100000,2,0.45003594698862337,0.01241730965676147,1.038719278115046,-0.5368814787228395,2.641477427184577,1.0,0.27340102195739746,nan
A_tabular,100000,3,0.45003788791172356,0.012383624875948936,1.0342654257796722,-0.47189704225462686,2.6880857524881634,1.0,0.270266056060791,nan
A_tabular,100000,4,0.4500369794598741,0.012368924526045023,0.08623491804820696,-1.4862005600328556,1.6455600035071924,1.0,0.28133583068847656,nan
A_tabular,100000,5,0.4500377764455251,0.012320484398514726,0.9651961701984791,-0.5822029642024305,2.532925630284565,1.0,0.2793400287628174,nan
A_tabular,100000,6,0.450039704753795,0.012407520041973095,1.2495747731923794,-0.31952080735520194,2.866747869774893,1.0,0.2820858955383301,nan
A_tabular,100000,7,0.4500382742080481,0.012325668600385642,0.8616643232343968,-0.7689258117493378,2.448483798320523,1.0,0.31310582160949707,nan
A_tabular,100000,8,0.4500443957658703,0.012330769546341222,1.3592609039779917,-0.20086210239265256,2.9509139178581685,1.0,0.2743668556213379,nan
A_tabular,100000,9,0.4500389079703628,0.012310056275575984,0.7608424793874156,-0.8283736667991859,2.337746507047329,1.0,0.27877020835876465,nan
