sigma_lam,lam_idx,lam_value,q,h_t0,mo_trigger_t0
0.0,25,0.957248629164196,1,0.029313282067911867,False
0.0,25,0.957248629164196,2,0.051298814590439716,False
0.0,25,0.957248629164196,3,0.06884240839125157,False
0.0,25,0.957248629164196,4,0.08313066865234034,False
0.0,25,0.957248629164196,5,0.094817535126549,False
0.0,25,0.957248629164196,6,0.10431955893863601,False
0.0,25,0.957248629164196,7,0.11192655528889173,False
0.0,25,0.957248629164196,8,0.11785259880898333,False
0.0,25,0.957248629164196,9,0.12226283149622987,False
0.0,25,0.957248629164196,10,0.12528891607115963,False
0.0,26,0.9910059291689343,0,0.0,False
0.0,26,0.9910059291689343,1,0.02931692418941086,False
0.0,26,0.9910059291689343,2,0.05130638534318727,False
0.0,26,0.9910059291689343,3,0.06885420061610488,False
0.0,26,0.9910059291689343,4,0.08314698113423566,False
0.0,26,0.9910059291689343,5,0.09483867222084376,False
0.0,26,0.9910059291689343,6,0.10434583021172697,False
0.0,26,0.9910059291689343,7,0.11195827517360839,False
0.0,26,0.9910059291689343,8,0.11789008627491374,False
0.0,26,0.9910059291689343,9,0.12230640973482924,False
0.0,26,0.9910059291689343,10,0.12533891219518534,False
0.0,27,1.0259536777874303,0,0.0,False
0.0,27,1.0259536777874303,1,0.02932069334361117,False
0.0,27,1.0259536777874303,2,0.051314219926361586,False
0.0,27,1.0259536777874303,3,0.06886640342099705,False
0.0,27,1.0259536777874303,4,0.08316386106982593,False
0.0,27,1.0259536777874303,5,0.09486054392456363,False
0.0,27,1.0259536777874303,6,0.10437301367655644,False
0.0,27,1.0259536777874303,7,0.11199109539056837,False
0.0,27,1.0259536777874303,8,0.11792887289111206,False
0.0,27,1.0259536777874303,9,0.12235149672690189,False
0.0,27,1.0259536777874303,10,0.12539063755765756,False
0.0,28,1.0621338560993852,0,0.0,False
0.0,28,1.0621338560993852,1,0.02932459391051039,False
0.0,28,1.0621338560993852,2,0.05132232742057753,False
0.0,28,1.0621338560993852,3,0.06887903091189106,False
0.0,28,1.0621338560993852,4,0.08318132791868581,False
0.0,28,1.0621338560993852,5,0.0948831753821417,False
0.0,28,1.0621338560993852,6,0.10440114049612513,False
0.0,28,1.0621338560993852,7,0.11202505345702024,False
0.0,28,1.0621338560993852,8,0.11796900286626348,False
0.0,28,1.0621338560993852,9,0.12239814371083284,False
0.0,28,1.0621338560993852,10,0.12544415076559204,False
0.0,29,1.0833333333333335,0,0.0,False
0.0,29,1.0833333333333335,1,0.029326878866923006,False
0.0,29,1.0833333333333335,2,0.05132707671067141,False
0.0,29,1.0833333333333335,3,0.06888642782980792,False
0.0,29,1.0833333333333335,4,0.0831915594306852,False
0.0,29,1.0833333333333335,5,0.09489643189041612,False
0.0,29,1.0833333333333335,6,0.10441761561174802,False
0.0,29,1.0833333333333335,7,0.11204494378233355,False
0.0,29,1.0833333333333335,8,0.11799250778679703,False
0.0,29,1.0833333333333335,9,0.12242546519665529,False
0.0,29,1.0833333333333335,10,0.12547549318180254,False
0.0,30,1.0995899256440786,0,0.0,False
0.0,30,1.0995899256440786,1,0.029328630749016777,False
0.0,30,1.0995899256440786,2,0.05133071795325336,False
0.0,30,1.0995899256440786,3,0.06889209890683004,False
0.0,30,1.0995899256440786,4,0.08319940362373934,False
0.0,30,1.0995899256440786,5,0.09490659510741223,False
0.0,30,1.0995899256440786,6,0.10443024621261883,False
0.0,30,1.0995899256440786,7,0.11206019241200015,False
0.0,30,1.0995899256440786,8,0.11801052721546461,False
0.0,30,1.0995899256440786,9,0.1224464101673622,False
0.0,30,1.0995899256440786,10,0.12549952026499794,False
0.0,31,1.1383668806286629,0,0.0,False
0.0,31,1.1383668806286629,1,0.029332807875863044,False
0.0,31,1.1383668806286629,2,0.05133939973917639,False
0.0,31,1.1383668806286629,3,0.06890561998712776,False
0.0,31,1.1383668806286629,4,0.08321810528735625,False
0.0,31,1.1383668806286629,5,0.09493082486337931,False
0.0,31,1.1383668806286629,6,0.1044603573733753,False
0.0,31,1.1383668806286629,7,0.11209654369415184,False
0.0,31,1.1383668806286629,8,0.11805348235813955,False
0.0,31,1.1383668806286629,9,0.12249633756797439,False
0.0,31,1.1383668806286629,10,0.12555679263188121,False
0.0,32,1.1785113019775793,0,0.0,False
0.0,32,1.1785113019775793,1,0.02933713045885695,False
0.0,32,1.1785113019775793,2,0.05134838354380586,False
0.0,32,1.1785113019775793,3,0.06891961095825574,False
0.0,32,1.1785113019775793,4,0.08323745620948689,False
0.0,32,1.1785113019775793,5,0.09495589491064083,False
0.0,32,1.1785113019775793,6,0.10449151167711768,False
0.0,32,1.1785113019775793,7,0.11213415292872757,False
0.0,32,1.1785113019775793,8,0.11809792234502826,False
0.0,32,1.1785113019775793,9,0.12254798889805064,False
0.0,32,1.1785113019775793,10,0.1256160403052634,False
0.0,33,1.2200714132880213,0,0.0,False
0.0,33,1.2200714132880213,1,0.02934160349645729,False
0.0,33,1.2200714132880213,2,0.051357679724709476,False
0.0,33,1.2200714132880213,3,0.06893408790150644,False
0.0,33,1.2200714132880213,4,0.0832574785630544,False
0.0,33,1.2200714132880213,5,0.09498183388430681,False
0.0,33,1.2200714132880213,6,0.10452374459374547,False
0.0,33,1.2200714132880213,7,0.11217306279449779,False
0.0,33,1.2200714132880213,8,0.11814389743880052,False
0.0,33,1.2200714132880213,9,0.1226014223796376,False
0.0,33,1.2200714132880213,10,0.12567732984203145,False
0.0,34,1.2630971387586651,0,0.0,False
0.0,34,1.2630971387586651,1,0.02934623215417263,False
0.0,34,1.2630971387586651,2,0.05136729898413877,False
0.0,34,1.2630971387586651,3,0.06894906743100608,False
0.0,34,1.2630971387586651,4,0.0832781952523869,False
0.0,34,1.2630971387586651,5,0.09500867135976555,False
0.0,34,1.2630971387586651,6,0.10455709275247041,False
0.0,34,1.2630971387586651,7,0.11221331735857797,False
0.0,34,1.2630971387586651,8,0.1181914595293223,False
0.0,34,1.2630971387586651,9,0.12265669811045138,False
0.0,34,1.2630971387586651,10,0.12574072993262514,False
0.0,35,1.3076401631612513,0,0.0,False
0.0,35,1.3076401631612513,1,0.029351021769811084,False
0.0,35,1.3076401631612513,2,0.05137725237975818,False
0.0,35,1.3076401631612513,3,0.06896456671013752,False
0.0,35,1.3076401631612513,4,0.0832996299355321,False
0.0,35,1.3076401631612513,5,0.0950364378810711,False
0.0,35,1.3076401631612513,6,0.10459159397644038,False
0.0,35,1.3076401631612513,7,0.11225496211743446,False
0.0,35,1.3076401631612513,8,0.11824066218117109,False
0.0,35,1.3076401631612513,9,0.12271387811801027,False
0.0,35,1.3076401631612513,10,0.12580631146187665,False
0.0,36,1.3537539939270595,0,0.0,False
0.0,36,1.3537539939270595,1,0.029355977858871136,False
0.0,36,1.3537539939270595,2,0.05138755133565523,False
0.0,36,1.3537539939270595,3,0.06898060346838146,False
0.0,36,1.3537539939270595,4,0.08332180704712434,False
0.0,36,1.3537539939270595,5,0.09506516499001262,False
0.0,36,1.3537539939270595,6,0.10462728731816881,False
0.0,36,1.3537539939270595,7,0.1122980440388124,False
0.0,36,1.3537539939270595,8,0.1182915606821806,False
0.0,36,1.3537539939270595,9,0.12277302641489526,False
0.0,36,1.3537539939270595,10,0.12587414757106585,False
0.0,37,1.4014940254228576,0,0.0,False
0.0,37,1.4014940254228576,1,0.029361106120075718,False
0.0,37,1.4014940254228576,2,0.051398207653635196,False
0.0,37,1.4014940254228576,3,0.06899719601858095,False
0.0,37,1.4014940254228576,4,0.08334475182180891,False
0.0,37,1.4014940254228576,5,0.09509488525586945,False
0.0,37,1.4014940254228576,6,0.10466421309577115,False
0.0,37,1.4014940254228576,7,0.11234261160458382,False
0.0,37,1.4014940254228576,8,0.11834421209301045,False
0.0,37,1.4014940254228576,9,0.12283420905512955,False
0.0,37,1.4014940254228576,10,0.12594431372117623,False
0.0,38,1.4509176054935402,0,0.0,False
0.0,38,1.4509176054935402,1,0.029366412441051353,False
0.0,38,1.4509176054935402,2,0.05140923352480385,False
0.0,38,1.4509176054935402,3,0.06901436327463262,False
0.0,38,1.4509176054935402,4,0.08336849031822703,False
0.0,38,1.4509176054935402,5,0.09512563230585398,False
0.0,38,1.4509176054935402,6,0.10470241293000879,False
0.0,38,1.4509176054935402,7,0.11238871485451384,False
0.0,38,1.4509176054935402,8,0.11839867529773315,False
0.0,38,1.4509176054935402,9,0.12289749419166295,False
0.0,38,1.4509176054935402,10,0.12601688775733164,False
0.0,39,1.502084104351384,0,0.0,False
0.0,39,1.502084104351384,1,0.02937190290415442,False
0.0,39,1.502084104351384,2,0.05142064154144098,False
0.0,39,1.502084104351384,3,0.069032124769608,False
0.0,39,1.502084104351384,4,0.08339304944356418,False
0.0,39,1.502084104351384,5,0.09515744085624388,False
0.0,39,1.502084104351384,6,0.10474192978213903,False
0.0,39,1.502084104351384,7,0.11243640543093919,False
0.0,39,1.502084104351384,8,0.11845501105542894,False
0.0,39,1.502084104351384,9,0.12296295213494696,False
0.0,39,1.502084104351384,10,0.12609194997439097,False
0.0,40,1.5550549858946792,0,0.0,False
0.0,40,1.5550549858946792,1,0.029377583792445983,False
0.0,40,1.5550549858946792,2,0.05143244470916725,False
0.0,40,1.5550549858946792,3,0.06905050067430775,False
0.0,40,1.5550549858946792,4,0.08341845697866342,False
0.0,40,1.5550549858946792,5,0.09519034674420301,False
0.0,40,1.5550549858946792,6,0.10478280799256807,False
0.0,40,1.5550549858946792,7,0.11248573662435278,False
0.0,40,1.5550549858946792,8,0.11851328205277639,False
0.0,40,1.5550549858946792,9,0.12303065541258094,False
0.0,40,1.5550549858946792,10,0.12616958318367547,False
0.0,41,1.6098938815414092,0,0.0,False
0.0,41,1.6098938815414092,1,0.02938346159581681,False
0.0,41,1.6098938815414092,2,0.05144465645940687,False
0.0,41,1.6098938815414092,3,0.06906951181625044,False
0.0,41,1.6098938815414092,4,0.08344474160370481,False
0.0,41,1.6098938815414092,5,0.09522438696029033,False
0.0,41,1.6098938815414092,6,0.10482509332030207,False
0.0,41,1.6098938815414092,7,0.11253676341988404,False
0.0,41,1.6098938815414092,8,0.1185735529576229,False
0.0,41,1.6098938815414092,9,0.1231006788300073,False
0.0,41,1.6098938815414092,10,0.1262498727807963,False
0.0,42,1.6666666666666667,0,0.0,False
0.0,42,1.6666666666666667,1,0.029384015415675976,False
0.0,42,1.6666666666666667,2,0.05144580827113882,False
0.0,42,1.6666666666666667,3,0.06907130680400549,False
0.0,42,1.6666666666666667,4,0.08344722590534341,False
0.0,42,1.6666666666666667,5,0.09522760761095513,False
0.0,42,1.6666666666666667,6,0.1048290981981319,False
0.0,42,1.6666666666666667,7,0.11254160119395161,False
0.0,42,1.6666666666666667,8,0.11857927303812554,False
0.0,42,1.6666666666666667,9,0.12310733132069375,False
0.0,42,1.6666666666666667,10,0.12625750843356662,False
0.025,0,0.4166666666666667,0,0.0,False
0.025,0,0.4166666666666667,1,0.029256110617236555,False
0.025,0,0.4166666666666667,2,0.051179951631224074,False
0.025,0,0.4166666666666667,3,0.06865722978866404,False
0.025,0,0.4166666666666667,4,0.08287445213218513,False
0.025,0,0.4166666666666667,5,0.0944854660118362,False
0.025,0,0.4166666666666667,6,0.10390673567143038,False
0.025,0,0.4166666666666667,7,0.1114279947299558,False
0.025,0,0.4166666666666667,8,0.11726324131298507,False
0.025,0,0.4166666666666667,9,0.12157754576501605,False
0.025,0,0.4166666666666667,10,0.12450250379244375,False
0.025,1,0.4313603849339073,0,0.0,False
0.025,1,0.4313603849339073,1,0.029256255623697863,False
0.025,1,0.4313603849339073,2,0.05118025348382929,False
0.025,1,0.4313603849339073,3,0.06865770063395245,False
0.025,1,0.4313603849339073,4,0.08287510440990495,False
0.025,1,0.4313603849339073,5,0.09448631244169448,False
0.025,1,0.4313603849339073,6,0.10390778924028159,False
0.025,1,0.4313603849339073,7,0.11142926867945402,False
0.025,1,0.4313603849339073,8,0.11726474912771141,False
0.025,1,0.4313603849339073,9,0.12157930116108032,False
0.025,1,0.4313603849339073,10,0.1245045207065468,False
0.025,2,0.4465722760567888,0,0.0,False
0.025,2,0.4465722760567888,1,0.029257937243674717,False
0.025,2,0.4465722760567888,2,0.05118375064120196,False
0.025,2,0.4465722760567888,3,0.06866315041593597,False
0.025,2,0.4465722760567888,4,0.08288264690421987,False
0.025,2,0.4465722760567888,5,0.09449609057269077,False
0.025,2,0.4465722760567888,6,0.10391994861091541,False
0.025,2,0.4465722760567888,7,0.11144395741937077,False
0.025,2,0.4465722760567888,8,0.11728211774753056,False
0.025,2,0.4465722760567888,9,0.12159950241283506,False
0.025,2,0.4465722760567888,10,0.12452770945008412,False
0.025,3,0.46232061336160213,0,0.0,False
0.025,3,0.46232061336160213,1,0.02925964661541546,False
0.025,3,0.46232061336160213,2,0.051187305470648814,False
0.025,3,0.46232061336160213,3,0.06866869000461381,False
0.025,3,0.46232061336160213,4,0.08289031359685413,False
0.025,3,0.46232061336160213,5,0.09450602959037163,False
0.025,3,0.46232061336160213,6,0.10393230789023024,False
0.025,3,0.46232061336160213,7,0.11145888745776189,False
0.025,3,0.46232061336160213,8,0.11729977145497514,False
0.025,3,0.46232061336160213,9,0.12162003496979855,False
0.025,3,0.46232061336160213,10,0.12455127817154983,False
0.025,4,0.4786243145820979,0,0.0,False
0.025,4,0.4786243145820979,1,0.029261415594118503,False
0.025,4,0.4786243145820979,2,0.051190984210004335,False
0.025,4,0.4786243145820979,3,0.06867442260669726,False
0.025,4,0.4786243145820979,4,0.08289824730519027,False
0.025,4,0.4786243145820979,5,0.09451631461699515,False
0.025,4,0.4786243145820979,6,0.10394509724894412,False
0.025,4,0.4786243145820979,7,0.11147433680385871,False
0.025,4,0.4786243145820979,8,0.11731803893152112,False
0.025,4,0.4786243145820979,9,0.12164128106042961,False
0.025,4,0.4786243145820979,10,0.12457566555957451,False
0.025,5,0.49550296458446713,0,0.0,False
0.025,5,0.49550296458446713,1,0.029263246628467864,False
0.025,5,0.49550296458446713,2,0.05119479194626001,False
0.025,5,0.49550296458446713,3,0.068680356140911,False
0.025,5,0.49550296458446713,4,0.08290645897663566,False
0.025,5,0.49550296458446713,5,0.09452695982885692,False
0.025,5,0.49550296458446713,6,0.1039583342954451,False
0.025,5,0.49550296458446713,7,0.1114903267040991,False
0.025,5,0.49550296458446713,8,0.11733694527013191,False
0.025,5,0.49550296458446713,9,0.12166326983498767,False
0.025,5,0.49550296458446713,10,0.12460090503456654,False
0.025,6,0.5129768388937151,0,0.0,False
0.025,6,0.5129768388937151,1,0.02926514188836587,False
0.025,6,0.5129768388937151,2,0.051198733186282305,False
0.025,6,0.5129768388937151,3,0.06868649762136692,False
0.025,6,0.5129768388937151,4,0.08291495830579616,False
0.025,6,0.5129768388937151,5,0.09453797777702949,False
0.025,6,0.5129768388937151,6,0.10397203461573702,False
0.025,6,0.5129768388937151,7,0.11150687596015192,False
0.025,6,0.5129768388937151,8,0.11735651267093271,False
0.025,6,0.5129768388937151,9,0.12168602707670147,False
0.025,6,0.5129768388937151,10,0.12462702614916937,False
0.025,7,0.5310669280496926,0,0.0,False
0.025,7,0.5310669280496926,1,0.029267103614077236,False
0.025,7,0.5310669280496926,2,0.05120281258279976,False
0.025,7,0.5310669280496926,3,0.06869285428873885,False
0.025,7,0.5310669280496926,4,0.08292375529979265,False
0.025,7,0.5310669280496926,5,0.09454938141635097,False
0.025,7,0.5310669280496926,6,0.10398621429617216,False
0.025,7,0.5310669280496926,7,0.11152400397597716,False
0.025,7,0.5310669280496926,8,0.11737676404366132,False
0.025,7,0.5310669280496926,9,0.12170957939112452,False
0.025,7,0.5310669280496926,10,0.12465405939645936,False
0.025,8,0.5497949628220392,0,0.0,False
0.025,8,0.5497949628220392,1,0.029269134123044036,False
0.025,8,0.5497949628220392,2,0.05120703494853925,False
0.025,8,0.5497949628220392,3,0.06869943363223394,False
0.025,8,0.5497949628220392,4,0.08293286030858818,False
0.025,8,0.5497949628220392,5,0.09456118414463414,False
0.025,8,0.5497949628220392,6,0.10400088997207432,False
0.025,8,0.5497949628220392,7,0.11154173081639854,False
0.025,8,0.5497949628220392,8,0.11739772307673008,False
0.025,8,0.5497949628220392,9,0.121733954286229,False
0.025,8,0.5497949628220392,10,0.12468203630161658,False
0.025,9,0.5691834403143314,0,0.0,False
0.025,9,0.5691834403143314,1,0.02927123581253644,False
0.025,9,0.5691834403143314,2,0.051211405261700704,False
0.025,9,0.5691834403143314,3,0.06870624339806396,False
0.025,9,0.5691834403143314,4,0.08294228403662753,False
0.025,9,0.5691834403143314,5,0.09457339981764465,False
0.025,9,0.5691834403143314,6,0.1040160788462238,False
0.025,9,0.5691834403143314,7,0.11156007722926188,False
0.025,9,0.5691834403143314,8,0.1174194142632212,False
0.025,9,0.5691834403143314,9,0.1217591802023994,False
0.025,9,0.5691834403143314,10,0.12471098945607458,False
0.025,10,0.5833333333333334,0,0.0,False
0.025,10,0.5833333333333334,1,0.02927276933298979,False
0.025,10,0.5833333333333334,2,0.051214594056745534,False
0.025,10,0.5833333333333334,3,0.06871121205595157,False
0.025,10,0.5833333333333334,4,0.08294915982306089,False
0.025,10,0.5833333333333334,5,0.09458231252421945,False
0.025,10,0.5833333333333334,6,0.10402716064436818,False
0.025,10,0.5833333333333334,7,0.1115734625299012,False
0.025,10,0.5833333333333334,8,0.11743523958225087,False
0.025,10,0.5833333333333334,9,0.12177758403191827,False
0.025,10,0.5833333333333334,10,0.12473211214119881,False
0.025,11,0.5892556509887896,0,0.0,False
0.025,11,0.5892556509887896,1,0.029273411082434073,False
0.025,11,0.5892556509887896,2,0.051215928492290286,False
0.025,11,0.5892556509887896,3,0.06871329129797234,False
0.025,11,0.5892556509887896,4,0.08295203711000179,False
0.025,11,0.5892556509887896,5,0.09458604214908464,False
0.025,11,0.5892556509887896,6,0.104031797893521,False
0.025,11,0.5892556509887896,7,0.1115790636242658,False
0.025,11,0.5892556509887896,8,0.11744186162095047,False
0.025,11,0.5892556509887896,9,0.1217852849383304,False
0.025,11,0.5892556509887896,10,0.12474095061135182,False
0.025,12,0.6100357066440106,0,0.0,False
0.025,12,0.6100357066440106,1,0.029275662653715923,False
0.025,12,0.6100357066440106,2,0.05122061031592033,False
0.025,12,0.6100357066440106,3,0.06872058620356349,False
0.025,12,0.6100357066440106,4,0.08296213184519813,False
0.025,12,0.6100357066440106,5,0.09459912715657524,False
0.025,12,0.6100357066440106,6,0.10404806709616346,False
0.025,12,0.6100357066440106,7,0.11159871421865111,False
0.025,12,0.6100357066440106,8,0.11746509387952955,False
0.025,12,0.6100357066440106,9,0.12181230202003204,False
0.025,12,0.6100357066440106,10,0.12477195838042689,False
0.025,13,0.6315485693793326,0,0.0,False
0.025,13,0.6315485693793326,1,0.029277993107322903,False
0.025,13,0.6315485693793326,2,0.05122545607911702,False
0.025,13,0.6315485693793326,3,0.06872813641330151,False
0.025,13,0.6315485693793326,4,0.08297257968029847,False
0.025,13,0.6315485693793326,5,0.09461266960646039,False
0.025,13,0.6315485693793326,6,0.10406490473802095,False
0.025,13,0.6315485693793326,7,0.1116190510033708,False
0.025,13,0.6315485693793326,8,0.1174891369265379,False
0.025,13,0.6315485693793326,9,0.12184026142094963,False
0.025,13,0.6315485693793326,10,0.12480404701127407,False
0.025,14,0.6538200815806257,0,0.0,False
0.025,14,0.6538200815806257,1,0.029280405183657907,False
0.025,14,0.6538200815806257,2,0.05123047147045225,False
0.025,14,0.6538200815806257,3,0.06873595077528258,False
0.025,14,0.6538200815806257,4,0.0829833928375325,False
0.025,14,0.6538200815806257,5,0.09462668531264508,False
0.025,14,0.6538200815806257,6,0.10408233044484103,False
0.025,14,0.6538200815806257,7,0.1116400976385151,False
0.025,14,0.6538200815806257,8,0.11751401868096355,False
0.025,14,0.6538200815806257,9,0.12186919554531563,False
0.025,14,0.6538200815806257,10,0.12483725362125876,False
0.025,15,0.6768769969635297,0,0.0,False
0.025,15,0.6768769969635297,1,0.029282901720825462,False
0.025,15,0.6768769969635297,2,0.051235662381495864,False
0.025,15,0.6768769969635297,3,0.06874403845365043,False
0.025,15,0.6768769969635297,4,0.08299458397612887,False
0.025,15,0.6768769969635297,5,0.09464119065502483,False
0.025,15,0.6768769969635297,6,0.10410036454552248,False
0.025,15,0.6768769969635297,7,0.11166187863277562,False
0.025,15,0.6768769969635297,8,0.11753976806424701,False
0.025,15,0.6768769969635297,9,0.1218991379621706,False
0.025,15,0.6768769969635297,10,0.12487161666351058,False
0.025,16,0.7007470127114288,0,0.0,False
0.025,16,0.7007470127114288,1,0.029285485654076227,False
0.025,16,0.7007470127114288,2,0.05124103490500486,False
0.025,16,0.7007470127114288,3,0.06875240892473095,False
0.025,16,0.7007470127114288,4,0.08300616618549204,False
0.025,16,0.7007470127114288,5,0.09465620256869513,False
0.025,16,0.7007470127114288,6,0.10411902805623811,False
0.025,16,0.7007470127114288,7,0.11168441932124909,False
0.025,16,0.7007470127114288,8,0.11756641497041874,False
0.025,16,0.7007470127114288,9,0.12193012336636981,False
0.025,16,0.7007470127114288,10,0.1249071758772152,False
0.025,17,0.7254588027467701,0,0.0,False
0.025,17,0.7254588027467701,1,0.029288160018807134,False
0.025,17,0.7254588027467701,2,0.05124659534106659,False
0.025,17,0.7254588027467701,3,0.06876107198645284,False
0.025,17,0.7254588027467701,4,0.08301815299802638,False
0.025,17,0.7254588027467701,5,0.09467173856029512,False
0.025,17,0.7254588027467701,6,0.10413834270040355,False
0.025,17,0.7254588027467701,7,0.11170774588912678,False
0.025,17,0.7254588027467701,8,0.11759399029359316,False
0.025,17,0.7254588027467701,9,0.121962187609954,False
0.025,17,0.7254588027467701,10,0.1249439723229221,False
0.025,18,0.751042052175692,0,0.0,False
0.025,18,0.751042052175692,1,0.0292909279535417,False
0.025,18,0.751042052175692,2,0.051252350203178455,False
0.025,18,0.751042052175692,3,0.06877003776763463,False
0.025,18,0.751042052175692,4,0.0830305584017258,False
0.025,18,0.751042052175692,5,0.09468781672398255,False
0.025,18,0.751042052175692,6,0.10415833092810708,False
0.025,18,0.751042052175692,7,0.11173188539463404,False
0.025,18,0.751042052175692,8,0.11762252595445814,False
0.025,18,0.751042052175692,9,0.12199536773221463,False
0.025,18,0.751042052175692,10,0.12498204841619535,False
0.025,19,0.7775274929473395,0,0.0,False
0.025,19,0.7775274929473395,1,0.02929379270245399,False
0.025,19,0.7775274929473395,2,0.051258306223287045,False
0.025,19,0.7775274929473395,3,0.06877931673550458,False
0.025,19,0.7775274929473395,4,0.083043396850114,False
0.025,19,0.7775274929473395,5,0.09470445575370594,False
0.025,19,0.7775274929473395,6,0.10417901593059664,False
0.025,19,0.7775274929473395,7,0.111756865785586,False
0.025,19,0.7775274929473395,8,0.11765205491872376,False
0.025,19,0.7775274929473395,9,0.12202970197982829,False
0.025,19,0.7775274929473395,10,0.12502144794919612,False
0.025,20,0.8049469407707047,0,0.0,False
0.025,20,0.8049469407707047,1,0.029296757615851855,False
0.025,20,0.8049469407707047,2,0.05126447035224295,False
0.025,20,0.8049469407707047,3,0.06878891969553697,False
0.025,20,0.8049469407707047,4,0.08305668326079046,False
0.025,20,0.8049469407707047,5,0.09472167493970547,False
0.025,20,0.8049469407707047,6,0.10420042163389574,False
0.025,20,0.8049469407707047,7,0.11178271588919174,False
0.025,20,0.8049469407707047,8,0.11768261118209851,False
0.025,20,0.8049469407707047,9,0.12206522978590065,False
0.025,20,0.8049469407707047,10,0.12506221606259874,False
0.025,21,0.8333333333333334,0,0.0,False
0.025,21,0.8333333333333334,1,0.02929982613727751,False
0.025,21,0.8333333333333334,2,0.05127084973029947,False
0.025,21,0.8333333333333334,3,0.0687988577412327,False
0.025,21,0.8333333333333334,4,0.0830704329399522,False
0.025,21,0.8333333333333334,5,0.09473949406280024,False
0.025,21,0.8333333333333334,6,0.10422257255743671,False
0.025,21,0.8333333333333334,7,0.11180946522916353,False
0.025,21,0.8333333333333334,8,0.11771422953954856,False
0.025,21,0.8333333333333334,9,0.12210199148458645,False
0.025,21,0.8333333333333334,10,0.1251043988983168,False
0.025,22,0.8627207698678147,0,0.0,False
0.025,22,0.8627207698678147,1,0.02930300124630699,False
0.025,22,0.8627207698678147,2,0.051277450439645,False
0.025,22,0.8627207698678147,3,0.0688091401692711,False
0.025,22,0.8627207698678147,4,0.08308465849862855,False
0.025,22,0.8627207698678147,5,0.09475792913541567,False
0.025,22,0.8627207698678147,6,0.10424548818854515,False
0.025,22,0.8627207698678147,7,0.11183713682702384,False
0.025,22,0.8627207698678147,8,0.11774693659128106,False
0.025,22,0.8627207698678147,9,0.12214001728391337,False
0.025,22,0.8627207698678147,10,0.12514803028549737,False
0.025,23,0.8931445521135776,0,0.0,False
0.025,23,0.8931445521135776,1,0.029306287211420222,False
0.025,23,0.8931445521135776,2,0.05128428142593146,False
0.025,23,0.8931445521135776,3,0.06881978102927942,False
0.025,23,0.8931445521135776,4,0.08309937953524128,False
0.025,23,0.8931445521135776,5,0.09477700576748647,False
0.025,23,0.8931445521135776,6,0.10426920062915182,False
0.025,23,0.8931445521135776,7,0.11186576977479723,False
0.025,23,0.8931445521135776,8,0.11778077893495961,False
0.025,23,0.8931445521135776,9,0.12217936181999757,False
0.025,23,0.8931445521135776,10,0.12519317344859832,False
0.025,24,0.9246412267232043,0,0.0,False
0.025,24,0.9246412267232043,1,0.029309687894311005,False
0.025,24,0.9246412267232043,2,0.05129135070312122,False
0.025,24,0.9246412267232043,3,0.06883079278282064,False
0.025,24,0.9246412267232043,4,0.08311461325856662,False
0.025,24,0.9246412267232043,5,0.09479674621843866,False
0.025,24,0.9246412267232043,6,0.10429373749615871,False
0.025,24,0.9246412267232043,7,0.1118953973566641,False
0.025,24,0.9246412267232043,8,0.11781579583443161,False
0.025,24,0.9246412267232043,9,0.12222007065095819,False
0.025,24,0.9246412267232043,10,0.12523988055648258,False
0.025,25,0.957248629164196,0,0.0,False
0.025,25,0.957248629164196,1,0.029313207267017267,False
0.025,25,0.957248629164196,2,0.051298666510004504,False
0.025,25,0.957248629164196,3,0.06884218823444122,False
0.025,25,0.957248629164196,4,0.08313037734169079,False
0.025,25,0.957248629164196,5,0.0948171733359757,False
0.025,25,0.957248629164196,6,0.1043191271207961,False
0.025,25,0.957248629164196,7,0.11192605369868631,False
0.025,25,0.957248629164196,8,0.11785202752387713,False
0.025,25,0.957248629164196,9,0.12226219043397354,False
0.025,25,0.957248629164196,10,0.1252882050054339,False
0.025,26,0.9910059291689343,0,0.0,False
0.025,26,0.9910059291689343,1,0.029316849431349483,False
0.025,26,0.9910059291689343,2,0.051306237352887,False
0.025,26,0.9910059291689343,3,0.06885398060181944,False
0.025,26,0.9910059291689343,4,0.08314669002420186,False
0.025,26,0.9910059291689343,5,0.09483831069528485,False
0.025,26,0.9910059291689343,6,0.10434539873021033,False
0.025,26,0.9910059291689343,7,0.11195777399854409,False
0.025,26,0.9910059291689343,8,0.11788951549187082,False
0.025,26,0.9910059291689343,9,0.12230576927025417,False
0.025,26,0.9910059291689343,10,0.1253382018320418,False
0.025,27,1.0259536777874303,0,0.0,False
0.025,27,1.0259536777874303,1,0.029320618626166996,False
0.025,27,1.0259536777874303,2,0.05131407202106468,False
0.025,27,1.0259536777874303,3,0.06886618354042559,False
0.025,27,1.0259536777874303,4,0.08316357014708746,False
0.025,27,1.0259536777874303,5,0.09486018264529107,False
0.025,27,1.0259536777874303,6,0.10437258250625989,False
0.025,27,1.0259536777874303,7,0.11199059459812896,False
0.025,27,1.0259536777874303,8,0.11792830256909372,False
0.025,27,1.0259536777874303,9,0.12235085680926581,False
0.025,27,1.0259536777874303,10,0.12538992783539685,False
0.025,28,1.0621338560993852,0,0.0,False
0.025,28,1.0621338560993852,1,0.029324519239019665,False
0.025,28,1.0621338560993852,2,0.051322179612046326,False
